,title,price,link
32,"Apple iPhone 14 ((PRODUCT)RED, 128 GB)","57,999",https://flipkart.com//apple-iphone-14-product-red-128-gb/p/itm1f78a4e1a1d76?pid=MOBGHWFHFBJVSW22&lid=LSTMOBGHWFHFBJVSW22CHMHLS&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_33&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHFBJVSW22.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
33,"Apple iPhone 14 Plus (Starlight, 512 GB)","87,499",https://flipkart.com//apple-iphone-14-plus-starlight-512-gb/p/itm3efb0973ffb78?pid=MOBGHWFHGDAWZEUZ&lid=LSTMOBGHWFHGDAWZEUZ8T1KIF&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_34&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHGDAWZEUZ.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
34,"Apple iPhone 15 (Green, 512 GB)","99,999",https://flipkart.com//apple-iphone-15-green-512-gb/p/itmc31a023efd1a3?pid=MOBGTAGPZVBANCKG&lid=LSTMOBGTAGPZVBANCKGQDUOYO&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_35&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGTAGPZVBANCKG.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
35,"Apple iPhone 14 Plus ((PRODUCT)RED, 512 GB)","87,499",https://flipkart.com//apple-iphone-14-plus-product-red-512-gb/p/itme3b87c58225bf?pid=MOBGHWFHRJPNHEGV&lid=LSTMOBGHWFHRJPNHEGVAWXHAK&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_36&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHRJPNHEGV.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
36,"Apple iPhone 14 (Blue, 128 GB)","57,999",https://flipkart.com//apple-iphone-14-blue-128-gb/p/itmdb77f40da6b6d?pid=MOBGHWFHSV7GUFWA&lid=LSTMOBGHWFHSV7GUFWAFEQJQ4&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_37&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHSV7GUFWA.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
37,"Apple iPhone 14 Plus (Blue, 512 GB)","87,499",https://flipkart.com//apple-iphone-14-plus-blue-512-gb/p/itm9b829cc08a732?pid=MOBGHWFHKHPYMQX8&lid=LSTMOBGHWFHKHPYMQX8K7QHSJ&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_38&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHKHPYMQX8.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
38,"Apple iPhone 14 (Purple, 512 GB)","79,999",https://flipkart.com//apple-iphone-14-purple-512-gb/p/itm97a1b385891d0?pid=MOBGHWFHG9HQHTU7&lid=LSTMOBGHWFHG9HQHTU7FAJZFG&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_39&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHG9HQHTU7.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
39,"Apple iPhone 14 (Blue, 512 GB)","79,999",https://flipkart.com//apple-iphone-14-blue-512-gb/p/itm6f59f7f999d00?pid=MOBGHWFHYRWUSHCF&lid=LSTMOBGHWFHYRWUSHCFLNXSYO&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_40&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBGHWFHYRWUSHCF.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
40,"Apple iPhone 13 (Midnight, 512 GB)","69,999",https://flipkart.com//apple-iphone-13-midnight-512-gb/p/itm7d60d2e9ffd7c?pid=MOBG6VF5GXHZMYMH&lid=LSTMOBG6VF5GXHZMYMHZHPU4Z&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_41&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBG6VF5GXHZMYMH.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
41,"Apple iPhone 11 (White, 128 GB)","38,999",https://flipkart.com//apple-iphone-11-white-128-gb/p/itme32df47ea6742?pid=MOBFWQ6B7KKRXDDS&lid=LSTMOBFWQ6B7KKRXDDSULUZ0N&marketplace=FLIPKART&q=iphone&store=tyy%2F4io&srno=s_2_42&otracker=search&fm=organic&iid=8fcebfa2-2aec-4e55-b939-cf1614cff3af.MOBFWQ6B7KKRXDDS.SEARCH&ppt=sp&ppn=sp&ssid=xow3l15o4w0000001723732215521&qH=0b3f45b266a97d70
